,,,
软件测试的修行者,2018/4/28 17:48,selenium+python练习2：unittest测试框架的运行轨迹,"运行结果为：
1.每个要执行的函数必须以“test""命名开头；
2.执行方法的默认顺序是：根据ASCII码的顺序加载测试用例，数字与字母的顺序为：0-9，A-Z，a-z。
3.每执行一个函数，都会执行setUp()和tearDown()；"
,,,
it从业,2018/4/25 8:08,selenium自动化测试之ImeHandler Options,"一、主要是执行的引擎和机器
interface ImeHandler {
/**
* All available engines on the machine. To use an engine, it has to be activated.
*
* @return list of available IME engines.
* @throws ImeNotAvailableException if the host does not support IME.
*/
List<String> getAvailableEngines();
/**
* Get the name of the active IME engine. The name string is platform-specific.
*
* @return name of the active IME engine.
* @throws ImeNotAvailableException if the host does not support IME.
*/
String getActiveEngine();
/**
* Indicates whether IME input active at the moment (not if it's available).
*
* @return true if IME input is available and currently active, false otherwise.
* @throws ImeNotAvailableException if the host does not support IME.
*/
boolean isActivated();
/**
* De-activate IME input (turns off the currently activated engine). Note that getActiveEngine
* may still return the name of the engine but isActivated will return false.
*
* @throws ImeNotAvailableException if the host does not support IME.
*/
void deactivate();
/**
* Make an engines that is available (appears on the list returned by getAvailableEngines)
* active. After this call, the only loaded engine on the IME daemon will be this one and the
* input sent using sendKeys will be converted by the engine. Note that this is a
* platform-independent method of activating IME (the platform-specific way being using keyboard
* shortcuts).
*
*
* @param engine name of engine to activate.
* @throws ImeNotAvailableException if the host does not support IME.
* @throws ImeActivationFailedException if the engine is not available or if activation failed
* for other reasons.
*/
void activateEngine(String engine);
}
二、Options
interface Options {
//添加cookie
void addCookie(Cookie cookie);
//根据名字删除cookie
void deleteCookieNamed(String name);
//删除cookie
void deleteCookie(Cookie cookie);
//删除所有的cookie
void deleteAllCookies();
//得到cookie集合
Set<Cookie> getCookies();
//得到指定名字的cookie
Cookie getCookieNamed(String name);
//返回超时时间
Timeouts timeouts();
//返回机器ime
ImeHandler ime();
//切换window
Window window();
//日志
Logs logs();
}
五、selenium自动化测试之ImeHandler Options"
,,,
开源优测,2017/5/12 16:31,python selenium 开发环境搭建,"环境搭建
基于python和selenium2做自动化测试，你必须会搭建基本的开发环境，掌握python基本的语法和一个IDE来进行开发，这里通过详细的讲解，介绍怎么搭建python和selenium2开发环境，并提供一个基本入门的代码，后续逐步提供系列实践文章。
安装包
python
笔者使用python2.7.13，请根据机器是64位还是32位来选择对应的python版本。
32位下载：
https://www.python.org/ftp/python/2.7.13/python-2.7.13.msi
64位下载：
https://www.python.org/ftp/python/2.7.13/python-2.7.13.amd64.msi
开发工具
笔者使用pyCharm开源版本
https://download.jetbrains.com/python/pycharm-community-2016.3.2.exe
python安装过程
双击已下载的python安装包，进入第一步
步骤一.png
设置安装目录，这里默认即可
步骤二.png
设置要安装的可选包，全选是最佳的方式
步骤三.png
安装过程如下，坐等即可
步骤四.png
安装完成，单击“Finish”完成安装
步骤五.png
打开命令行，输入python,如图验证安装成功
安装成功.png
安装selenium，在命令行中输入一下命令
pip install selenium -U
安装成功后提示，如图所示
selenium安装成功.png
pyCharm安装
双击下载的安装包，按照默认步骤一步步安装即可。首次启动时，配置下pycharm的python解析器，如图所示
【启动界面.png】
配置python解析器，如图：
配置python解析器.png
第一个python selenium代码
# -*- coding:utf-8 -*-from selenium import webdriverfrom time import sleepif __name__ == '__main__': # 初始化一个webdriver实例
启动运行即可，如果出现错误，请确定Firefox版本是不是太新，需要降低版本
另附google和ie浏览器驱动下载地址请选择最新版本进行下载，下载后请放在python安装根目录下。
iedriver下载地址：
http://selenium-release.storage.googleapis.com/index.html
chromedriver下载地址：
http://chromedriver.storage.googleapis.com/index.html"
,,,
繁华落尽and曲终人散,2018/7/28 11:11,利用Python写一款京东自动抢货的脚本！秒杀价？百台电脑也抢不过,"二、通过 pip 安装 selenium
pip install selenium
确保 selenium 的版本为 3.7.0
四、代码
祝你成功，是不是特别简单？但是很实用哦！"
,,,
美国科技有毒,2018/1/23 22:16,Python自动化测试框架selenium中常见几个方法的例子,"Python自动化测试框架中常见几个方法的例子
from selenium import webdriver
driver = webdriver.Chrome()
driver.get(""https://www.bing.com"")
找到输入框
e_id = driver.find_element_by_id(""sb_form_q"")
send_keys() 用的最常见，用于在输入框内输入内容
e_id.send_keys(""今日头条"")
clear() 用于清空输入框中的提示信息，一般在send_keys()前使用
e_id.clear()
click() 和 submit() 用于对信息的提交，只不过submit()要求提交对象是一个表单，click()更强调事件的独立性
e_submit = driver.find_element_by_class_name(""b_searchboxSubmit"")
e_submit.click()
e_submit.submit()"
,,,
测试帮日记,2017/8/25 7:42,python+chrome+Selenium模拟手机浏览器,"百度搜索：小强测试品牌
转发+点赞=支持
点击右上角“关注”按钮可以订阅我们哦
环境
安装chrome，F12后有个模拟手机浏览器的功能，如果找不到就自己google下啊
下载chromedriver.exe，并放到python的根目录下
实现代码
不废话，直接码起来~
#引入必要的包
from selenium import webdriver
from time import sleep
#设置
mobileEmulation = {'deviceName': 'Apple iPhone 6 Plus'}
options = webdriver.ChromeOptions()
options.add_experimental_option('mobileEmulation', mobileEmulation)
#启动driver
driver=webdriver.Chrome(executable_path='chromedriver.exe', chrome_options=options)
#访问百度wap页
driver.get('http://m.baidu.com')
sleep(3)
driver.quit()
如果对你有一丢丢帮助，转发+点赞=支持"
,,,
马蚁蛋,2018/1/16 9:45,用Python做selenium自动化测试，HTMLTestRunner无法生成测试报告,"用Python 做selenium自动化测试，HTMLTestRunner 生成测试报告时，遇到很奇怪的问题，明明运行的结果，没有任何报错就是无法生成测试报告，如果你也这样看，这篇文章就对了，总结下。
代码示例
un_all_case.py
生成报告主要代码

解决方法
1： filename = ‘E: estresult.html’，如果是在windows环境，文件名要使用以下几种格式。
①filename = 'E:\testresult.html’ ②filename = r'E: estresult.html' ③filename = 'E:/testresult.html'
2：若不是使用with做文件的上下文管理，记得要fp.close() 关闭打开的文件，才可以保存。
fp = open(filename, 'wb')fp.close()
3：第三种就奇葩了，看截图（截图为同一代码）（Pycharm IDE）
图一
图二
如果是以图一方式运行，就不会有报告生成，至于原因,可能是因为if name == ‘main‘。的原因
Pycharm 自带测试框架，在右上角，
点击Edit Configurations→Python tests→选中你要删除的项目删除，这样就不会自动执行unittest。
4：又遇到一种情况，按照以上3个方法都不行，使用快捷键:Ctrl+shift+F10 还是无法生成report，最后在pycharm的右上角，发现了一个按钮(shift + F9)如图
这样就可以运行了。（前提是必须在Edit Configurations 中配置好，你需要运行的.py Script Path 的文件路径）
如下图配置。
5：你下载的HTMLTestRunner源码，如果是Python2.7编写的，那么你机器上安装的是3.6会报错，这个解决办法只能是修改HTMLTestRunner，至于怎么修改可以在网上搜索，也可以在公众号回复这个HTML“TestRunner”,给你自动下发已经修改好的源码，你直接导入即可。
6：如果还是不行的话，换个IDE(例如Atom Eclipse ) or 直接在cmd 中运行
作者：西边人"
,,,
测试杂货铺,2018/7/21 13:36,Selenium 自动化测试常见面试题,"WebDriver原理
webDriver是按照client/server模式设计，client就是我们的测试代码，发送请求，server就是打开的浏览器来打开client发出的请求并做出响应。
具体的工作流程：
webdriver打开浏览器并绑定到指定端口。启动的浏览器作为remote server.。
client通过commandExecuter发送httpRequest给remote server的的侦听端口（the webdriver wire control通信协议）
Remote server根据原生的浏览器组件来转化为浏览器的native调用。
备注：启动浏览器的时候，使用的是http: hyper test transfer protocol
自动化脚本稳定性
1)网速原因，增加时间等待；
2)函数原因，尽量少使用容易冲突的函数；
3)配置多线程，在编写测试用例的时候，一定要实现松耦合，在服务器允许的情况下尽量设置多线程运行，提高执行速度。
常见问题(FAQ)
页面元素加载时间过长，元素获取不到？
答案：测试脚本中进行设置等待
隐式等待（implicitly_wait）：隐式等待是设置的全局等待，分为1、页面加载超时等待 ；2、页面元素加载超时；3、异步脚本超时
如果是页面元素超时，设置等待时间，是对页面中的所有元素设置加载时间。隐式等待是其实可以理解成在规定的时间范围内，浏览器在不停的刷新页面，直到找到相关元素或者时间结束。
下拉选择元素获取
<Select>标签的下拉菜单
导入该模块进行Select下拉选择
Select(driver.find_element_by_id(‘gender’)).select_by_index(1)
Select(driver.find_element_by_id(‘gender’)).select_by_value(“2”)
Select(driver.find_element_by_id(‘gender’)).select_by_visible_text(“Male”)
非<Select>标签的下拉菜单
Dropdown1 = driver.find_element_by_id(‘id’) #先定位到dropdown
Dropdown1.find_element_by_id(“li2_input_2”) #再定位到dropdown中的值
页面动态元素如何获取?
通过数据库进行动态提取。
多表单切换
在 web 应用中经常会遇到 frame 嵌套页面的应用，页 WebDriver 每次只能在一个页面上识别元素，对
于 frame 嵌套内的页面上的元素，直接定位是定位是定位不到的。这个时候就需要通过 switch_to_frame()
方法将当前定位的主体切换了 frame 里。
多窗口切换（ WebDriver 提供了 switch_to_window()方法可以切换到任意的窗口）
#获得当前所在窗口句柄
sreach_windows= driver.current_window_handle
#获得当前所有打开的窗口的句柄
all_handles = driver.window_handles
switch_to_window()切换到指定窗口"
,,,
it从业,2018/4/24 21:43,selenium自动化测试之Timeouts,"selenium等待时间设置，selenium自带的有三种方法，第一种是识别对象的超时时间，第二种是异步超时时间，第三种是等待整个网页加载完成的超时时间，另外最常用的就是sleep，睡一段时间
一、timeouts
interface Timeouts {
//识别对象时的超时时间。过了这个时间如果对象还没找到的话就会抛出NoSuchElement 异常。
Timeouts implicitlyWait(long time, TimeUnit unit);
//异步超时时间，WebDriver 可以异步执行脚本，这个是设置异步执行脚本脚本返回结果的超时时间。
Timeouts setScriptTimeout(long time, TimeUnit unit);
//整个网页加载完成
Timeouts pageLoadTimeout(long time, TimeUnit unit);
}
应用：
public static boolean checkElementInvisible(WebDriver driver, WebElement element, int timeoutInSeconds) {
try {
driver.manage().timeouts().implicitlyWait(1, TimeUnit.SECONDS);
int time = 0;
while (element.isDisplayed() && 2 * time <= timeoutInSeconds) {
Thread.sleep(2000);
time++;
}
return false;
} catch (NoSuchElementException | InterruptedException e) {
return true;
} finally {
driver.manage().timeouts().implicitlyWait(PropsUtils.getDefaultTimeout(), TimeUnit.SECONDS);
}
}
二、sleep
public static void sleep(int milliSecond) {
try {
Thread.sleep(milliSecond);
} catch (InterruptedException e) {
// TODO Auto-generated catch block
e.printStackTrace();
}
}"
,,,
马蚁蛋,2018/2/18 13:27,selenium系列教程 | 7.键盘按键用法,"selenium自动化操作键盘按键
#需要引入keys包 import os,time
#coding=utf-8
from selenium import webdriver
from selenium.webdriver.common.keys
import Keys
driver = webdriver.Firefox() driver.get(""http://123"")
#浏览器全屏显示
time.sleep(3) driver.maximize_window()
driver.find_element_by_id(""user_name"").clear()
driver.find_element_by_id(""user_name"").send_keys(""fnngj"")
#tab的定位相当于清除了密码框的默认提示信息，等同上面的clear()
driver.find_element_by_id(""user_name"").send_keys(Keys.TAB) time.sleep(3)
driver.find_element_by_id(""user_pwd"").send_keys(""123456"")
#通过定位密码框，enter（回车）来代替登陆按钮
driver.find_element_by_id(""user_pwd"").send_keys(Keys.ENTER)
#也可定位登陆按钮，通过enter（回车）代替click()
driver.find_element_by_id(""login"").send_keys(Keys.ENTER)
time.sleep(3)
driver.quit()
#要想调用键盘按键操作需要引入 keys 包
from selenium.webdriver.common.keys import Keys
#通过 send_keys()调用按键
send_keys(Keys.TAB)
#回车
#TAB send_keys(Keys.ENTER)
注意：这个操作和页面元素的遍历顺序有关，假如当前定位在账号输入框，
按键 盘的 tab 键后遍历的不是密码框，那就不法输入密码。
假如输入密码后，还有 需要填写验证码，那么回车也起不到登陆的效果。
键盘组合键用法
#coding=utf-8 from selenium import webdriver from selenium.webdriver.common.keys
import Keys import time
driver = webdriver.Firefox()
driver.get(""http://www.xxx.com"")
#输入框输入内容
driver.find_element_by_id(""kw"").send_keys(""selenium"")
time.sleep(3)
#ctrl+a 全选输入框内容
driver.find_element_by_id(""kw"").send_keys(Keys.CONTROL,'a')
time.sleep(3)
#ctrl+x 剪切输入框内容
driver.find_element_by_id(""kw"").send_keys(Keys.CONTROL,'x')
time.sleep(3)
#输入框重新输入内容，搜索
driver.find_element_by_id(""kw"").send_keys(u""虫师 cnblogs"")
driver.find_element_by_id(""su"").click()
time.sleep(3)
driver.quit()
上面的操作没有实际意义，但向我们演示了键盘组合按键的用法。
中文乱码问题
selenium2 python 在 send_keys()中输入中文一直报错，其实前面加个小 u 就解决了： coding=utf-8
send_keys(u""输入中文"") 需要注意的是 utf-8并不是万能的，我们需要保持脚本、浏览器、程序三者编码之 间的转换；如果 utf-8不能解决，可以尝试 GBK 或修改浏览器的默认编码。
西边人西说测试，
头条号(软件测试资源站)作者，程序爬虫获取国内外测试资源分享给自学爱好者。
今日头条关注后，私信回复如下关键词获取大量打包资料下载。
测试资料、工具、Python、自动化测试报告、梯子 等"
,,,
it从业,2018/4/25 22:06,selenium自动化测试之WebElement,"public interface WebElement extends SearchContext, TakesScreenshot {
//元素点击
void click();
//如果当前元素是一个表单，提交
void submit();
//输入框输入内容
void sendKeys(CharSequence... keysToSend);
//清楚输入框内容
void clear();
//返回元素标签名
String getTagName();
//获取元素属性名字
String getAttribute(String name);
//判断元素是否选中
boolean isSelected();
//判断是否可选择
boolean isEnabled();
//获取元素内容
String getText();
//获取元素集合
List<WebElement> findElements(By by);
//获取元素
WebElement findElement(By by);
//判断元素是否显示
boolean isDisplayed();
//元素位置
Point getLocation();
//返回元素大小
Dimension getSize();
//返回元素位置，大小和宽高
Rectangle getRect();
//获取css元素属性的值
String getCssValue(String propertyName);
}"
,,,
it从业,2018/4/24 22:38,selenium自动化测试之TargetLocator,"interface TargetLocator {
//切换frame,根据索引
WebDriver frame(int index);
//切换frame,根据名字或者id
WebDriver frame(String nameOrId);
//根据切换的元素
WebDriver frame(WebElement frameElement);
//切换到父frame
WebDriver parentFrame();
//根据给的名字切换window
WebDriver window(String nameOrHandle);
//回退到默认的frame
WebDriver defaultContent();
//切换到当前焦点
WebElement activeElement();
//切换到当前alert
Alert alert();
}"
,,,
软件测试BlackCoffee,2018/6/10 10:32,第三章:Python Selenium 自动化测试之Python基础,"Python的安装(简单提下)
Python下载地址：https://www.python.org/downloads/
Python的安装配置教程:https://jingyan.baidu.com/article/c45ad29c18fc0b051653e272.html
安装selenium第三方库：在命令台窗口下输入命令pip install selenium 安装 ，在安装selenium的库的时候可能会遇到一些无法安装的问题，可以在评论留言，我们一起探讨。
Python基础(参考菜鸟教程)
Python 中文编码问题
这个问题存在于python2.x版本中，python2 对中文的支持不太好，python2中默认的编码格式是 ASCII 格式，在没修改编码格式时无法正确打印汉字，所以在读取中文时会报错。解决方法为只要在文件开头加入 # -*- coding: UTF-8 -*- 或者 #coding=utf-8 就行了,注意必须是开头，在python3中没有这个问题，python3.x 源码文件默认使用utf-8编码，所以可以正常解析中文，无需指定 UTF-8 编码。
Python注释(注释不会被编译器执行)
Python注释分三种：单行注释、多行注释、特殊注释
单行注释:使用#号
如# print('hello,world!')
多行注释：多行注释需要使用到到三对引号，这里的引号单引号和双引号都行。
如"""""" 这里是注释的内容 """"""
特殊注释(包括中文注释和跨平台注释)
中文注释：如果需要在代码中使用中文注释,必须在python文件的最前面加上，如:#_*_ coding:utf-8 _*_
跨平台注释：如果需要使python程序运行在Windows以外的平台上,则需要在python文件的最前面加上，如:!# /usr/bin/python
Python 变量
变量的概念：变量存储在内存中的值。这就意味着在创建变量时会在内存中开辟一个空间。基于变量的数据类型，解释器会分配指定内存，并决定什么数据可以被存储在内存中。因此，变量可以指定不同的数据类型，这些变量可以存储整数，小数或字符。python中的变量不需要定义，但是使用前必须赋值，否则就会报错。使用'='来为变量赋值
范例一：变量赋值并输出
# -*- coding: UTF-8 -*-
counter = 100 # 赋值整型变量
miles = 1000.0 # 浮点型
name = ""John"" # 字符串
print counter
print miles
print name
范例二：同时为多个变量赋值
a = b = c = 1
范例三：为多个对象指定多个变量
a, b, c = 1, 2, ""john""
以上实例，两个整型对象1和2的分配给变量 a 和 b，字符串对象 ""john"" 分配给变量 c
Python数据类型
数字数据类型用于存储数值。它们是不可改变的数据类型，这意味着改变数字数据类型会分配一个新的对象。当你指定一个值时，Number对象就会被创建,Python 定义了一些标准类型，用于存储各种类型的数据，Python有六个标准的数据类型：
布尔类型
只有两个值:True(真)和False(假)
Numbers(数字类型)
Python支持四种不同的数字类型：
int（有符号整型）
long（长整型[也可以代表八进制和十六进制]）如：51924361L ，L表示长整型，也可以使用小写l,最好使用大写，为了避免和1混淆
float（浮点型）
complex（复数） 可以用 a + bj,或者 complex(a,b) 表示， 复数的实部 a 和虚部 b 都是浮点型。
String（字符串）
字符串或串(String)是由数字、字母、下划线组成的一串字符，它是编程语言中表示文本的数据类型，字符串一般都放在两个单引号或两个双引号中
范例一：定义一个字符串的变量
tmp='I Love You'
范例二：字符串截取操作，截取其中的某一个字符
tmp='I Love You'
res=tmp[0]#字符串名[索引]
print(res)
代码的执行结果就是 I,为什么第一个字母是0不是1，这是因为索引默认是从0开始，就是王八的屁股-龟腚(规定)
范例三:字符串截取操作，截取其中的某一段字符比如love
tmp='I Love You'
res=tmp[2:6] #语法：字符串名[开始索引：结束的索引]
print(res)
执行的结果如下：输出love,首先说下空格也是算一个字符的，这里顺便解释一下，为什么是[2:6],不是[2:5]，拿数学中的区间比喻的话就是[2,5),也就是左闭右开的，到5的话是不算5的，所以要到6.
List（列表）
List（列表） 是 Python 中使用最频繁的数据类型。列表可以完成大多数集合类的数据结构实现。它支持字符，数字，字符串甚至可以包含列表（即嵌套）。列表用 [ ] 标识，是 python 最通用的复合数据类型。列表中值的切割也可以用到变量 [头下标:尾下标] ，就可以截取相应的列表，从左到右索引默认 0 开始，从右到左索引默认 -1 开始，下标可以为空表示取到头或尾。可以使用加号 来连接列表连接运算符，也可以使用，星号 * 是重复操作。如下实例：
# -*- coding: UTF-8 -*-
list = [ 'runoob', 786 , 2.23, 'john', 70.2 ]#创建一个列表
tinylist = [123, 'john']
print list # 输出完整列表
print list[0] # 输出列表的第一个元素
print list[1:3] # 输出第二个至第三个元素
print list[2:] # 输出从第三个开始至列表末尾的所有元素
print tinylist * 2 # 输出列表两次
print list + tinylist # 打印组合的列表
Tuple（元组）
元组是另一个数据类型，类似于List（列表）。元组用""()""标识。内部元素用逗号隔开。但是元组不能二次赋值，也就是说元组是不可更改的序列，而列表可以使用一些方法进行改变，如extend()方法、append()方法等等
tuple = ( 'runoob', 786 , 2.23, 'john', 70.2 )
tinytuple = (123, 'john')
print tuple # 输出完整元组
print tuple[0] # 输出元组的第一个元素
print tuple[1:3] # 输出第二个至第三个的元素
print tuple[2:] # 输出从第三个开始至列表末尾的所有元素
print tinytuple * 2 # 输出元组两次
print tuple + tinytuple # 打印组合的元组
Dictionary（字典）
字典(dictionary)是除列表以外python之中最灵活的内置数据结构类型。列表是有序的对象集合，字典是无序的对象集合。两者之间的区别在于：字典当中的元素是通过键来存取的，而不是通过偏移存取。字典用""{ }""标识。字典由索引(key)和它对应的值value组成。
#!/usr/bin/python
# -*- coding: UTF-8 -*-
dict = {}
dict['one'] = ""This is one""
dict[2] = ""This is two""
tinydict = {'name': 'john','code':6734, 'dept': 'sales'}
print dict['one'] # 输出键为'one' 的值
print dict[2] # 输出键为 2 的值
print tinydict # 输出完整的字典
print tinydict.keys() # 输出所有键
print tinydict.values() # 输出所有值
补充一下，列表、元组和字典可以使用len()方法来获取其内容的长度，在python中我们可以使用type()的方法来查看一个变量的数据类型，如type(1)，那么就会返回是整型
Python的条件判断语句
基本格式if-else如下：
if 条件判断：
执行语句
else:
执行语句
多重选择判断if-elif-elif-else
if 条件判断：
执行语句
elif 条件判断:
执行语句
elif 条件判断:
执行语句
else:
执行语句
多重判断语句中可以有个elif语句，在这里顺便提一下，Python编程中一定要注意缩进，缩进只能以一种方式使用，比如你要么使用空格，要么使用tab,不能混合用，混合用就会报错，此外编程中所使用的标点符号一必须是英文状态下的。
Python的循环语句(for循环和while循环)
Python for循环可以遍历任何序列的项目，如一个列表或者一个字符串，语法如下
python提供了一个range()函数，该函数可以生成一个整数序列，因此我们可以使用它来进行整数的循环
范例:计算1-10的和
# -*- coding: UTF-8 -*-
res=0
for i in range(11):
res+=i
print(res)
运行的结果是55
while循环(相比较for循环而言，for循环使用的概率比while更加频繁一些)
while 判断条件： 执行语句……
Python函数
函数是组织好的，可重复使用的，用来实现单一，或相关联功能的代码段。函数能提高应用的模块性，和代码的重复利用率。你已经知道Python提供了许多内建函数，比如print()。但你也可以自己创建函数，这被叫做用户自定义函数。
用户自定义函数
定义一个函数
你可以定义一个由自己想要功能的函数，以下是简单的规则：
1.函数代码块以 def 关键词开头，后接函数标识符名称和圆括号()。
2.任何传入参数和自变量必须放在圆括号中间。圆括号之间可以用于定义参数。
3.函数的第一行语句可以选择性地使用文档字符串—用于存放函数说明。
4.函数内容以冒号起始，并且缩进。
5.return [表达式] 结束函数，选择性地返回一个值给调用方。不带表达式的return相当于返回 None。
调用函数
定义一个函数只给了函数一个名称，指定了函数里包含的参数，和代码块结构。这个函数的基本结构完成以后，你可以通过另一个函数调用执行，也可以直接从Python提示符执行。
范例：定义一个函数并调用
Python面向对象
Python从设计之初就已经是一门面向对象的语言，正因为如此，在Python中创建一个类和对象是很容易的。面向对象的一些基本特征如下：
类(Class): 用来描述具有相同的属性和方法的对象的集合。它定义了该集合中每个对象所共有的属性和方法。对象是类的实例。
类变量：类变量在整个实例化的对象中是公用的。类变量定义在类中且在函数体之外。类变量通常不作为实例变量使用。
数据成员：类变量或者实例变量, 用于处理类及其实例对象的相关的数据。
方法重写：如果从父类继承的方法不能满足子类的需求，可以对其进行改写，这个过程叫方法的覆盖（override），也称为方法的重写。
实例变量：定义在方法中的变量，只作用于当前实例的类。
实例化：创建一个类的实例，类的具体对象。
方法：类中定义的函数。
对象：通过类定义的数据结构实例。对象包括两个数据成员（类变量和实例变量）和方法。
在面向对象中，将世界上的所有的事物都看成是一个对象，比如一个人，一只狗，一头猪，而类就是对这些对象的抽象，比如说人类，猫科动物，他们拥有共同的属性和行为，比如人都有鼻子都有脸，都能吃都能睡，类表现出的是一种共性，而对象表现的是一种个性，而对象的属性在编程的世界中就是变量，对象的行为在面向对象的世界中就是方法。在面向对象的世界中一定是先有类，后有对象。此外提一下面向对象的三大特性：继承、多态、封装
python类的定义
使用 class 语句来创建一个新类，class 之后为类的名称并以冒号结尾:
class ClassName:
'类的帮助信息' #类文档字符串
class_suite #类体
范例：定义一个学生的类
# -*- coding: UTF-8 -*-
class Student:
'定义一个学生的类'
def __init__(self,name,sex):
'初始化方法'
self.name=name
self.sex=sex
def haveClass(self,name):
print(name+'在上课')
s=Student('name','male')#创建一个对象
s.haveClass(s.name)#类的的方法
代码解释：
__init__()方法是一种特殊的方法，被称为类的构造函数或初始化方法，当创建了这个类的对象时就会调用该方法
self 代表类的实例，代表当前对象的地址，self 在定义类的方法时是必须有的，虽然在调用时不必传入相应的参数。
您可以使用点号 . 来访问对象的属性。
Python模块
Python 模块(Module)，是一个 Python 文件，以 .py 结尾，包含了 Python 对象定义和Python语句。模块让你能够有逻辑地组织你的 Python 代码段。把相关的代码分配到一个模块里能让你的代码更好用，更易懂。模块能定义函数，类和变量，模块里也能包含可执行的代码。简单的讲模块就是一个py文件。最大的好处是大大提高了代码的可维护性。其次，编写代码不必从零开始。当一个模块编写完毕，就可以被其他地方引用。我们在编写程序的时候，也经常引用其他模块，包括Python内置的模块和来自第三方的模块。使用模块还可以避免函数名和变量名冲突。相同名字的函数和变量完全可以分别存在不同的模块中，因此，我们自己在编写模块时，不必考虑名字会与其他模块冲突。但是也要注意，尽量不要与内置函数名字冲突
模块的引入
模块定义好后，我们可以使用 import 语句来引入模块，语法如下
import module1[, module2[,... moduleN]
Python 的 from 语句让你从模块中导入一个指定的部分到当前命名空间中。语法如下：
from modname import name1[, name2[, ... nameN]]
Python 的 from 语句，导入一个模块的所有内容
from modname import *
当你导入一个模块，Python 解析器对模块位置的搜索顺序是：
1、当前目录
2、如果不在当前目录，Python 则搜索在 shell 变量 PYTHONPATH 下的每个目录。
3、如果都找不到，Python会察看默认路径。UNIX下，默认路径一般为/usr/local/lib/python/。
此外补充一点：一个模块只会被导入一次，不管你执行了多少次import。这样可以防止导入模块被一遍又一遍地执行
Python异常
异常即是一个事件，该事件会在程序执行过程中发生，影响了程序的正常执行。一般情况下，在Python无法正常处理程序时就会发生一个异常。异常是Python对象，表示一个错误。当Python脚本发生异常时我们需要捕获处理它，否则程序会终止执行。
异常处理
基本语法如下
try:
有可能抛出异常的代码
except 异常类型名称：
处理代码
当 try 代码块中一旦出现异常，这个代码块后续的代码不会继续执行，会直接进入到 except 异常处理代码块中。
范例：它打开一个文件，在该文件中的内容写入内容，且并未发生异常
try:
fh = open(""testfile.txt"", ""w"")
fh.write(""这是一个测试文件，用于测试异常!!"")
except IOError:
print(""Error: 没有找到文件或读取文件失败"")
else:
print(""内容写入文件成功"")
fh.close()
捕捉系统异常信息
try :
有可能抛出异常的代码
except BaseExcept as a:
print(a)
as:
范例：捕获没有定义变量的异常
使用except而不带任何异常类型
try:
正常的操作
except:
发生异常，执行这块代码
else:
如果没有异常执行这块代码
try-finally 语句(无论是否发生异常都会执行finally下的语句)
try: 正常的操作except: 发生异常，执行这块代码finally: 无论是否发生异常都会执行这块代码
示例代码如下：
触发异常
我们可以使用raise语句自己触发异常，语法如下
raise [Exception [, args [, traceback]]]
语句中 Exception 是异常的类型（例如，NameError）参数标准异常中任一种，args 是自已提供的异常参数。最后一个参数是可选的（在实践中很少使用），如果存在，是跟踪异常对象。注意raise只能用于python标准异常类
这一章的目的是为自动化做一个铺垫，对python的知识有个大致的概念，由于自动化的教程重点是自动化，不是python,所以python中的内容就是简单涉及，并且以菜鸟教程为参考，Python的学习还是系统的学习比较好，下一章我们正式的开始python selenium的学习即web界面元素的定位。"
,,,
it从业,2018/4/25 22:45,selenium自动化测试之TakesScreenshot,"public interface TakesScreenshot {
//截图方法
<X> X getScreenshotAs(OutputType<X> target) throws WebDriverException;
}
示例：
File screenshotFile = ((TakesScreenshot) driver).getScreenshotAs(OutputType.FILE);
String screenshotBase64 = ((TakesScreenshot) driver).getScreenshotAs(OutputType.BASE64);"
,,,
